FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,Counter,Validation,Label
22880.0,22880.0,22880.0,22880.0,22880.0,22880.0,22880.0,22880.0,0.0,0.0,0
22881.0,22881.0,22881.0,22881.0,22881.0,22881.0,22881.0,22881.0,0.0,0.0,0
22882.0,22882.0,22882.0,22882.0,22882.0,22882.0,22882.0,22882.0,0.0,0.0,0
22883.0,22883.0,22883.0,22883.0,22883.0,22883.0,22883.0,22883.0,0.0,0.0,0
22884.0,22884.0,22884.0,22884.0,22884.0,22884.0,22884.0,22884.0,0.0,0.0,0
22885.0,22885.0,22885.0,22885.0,22885.0,22885.0,22885.0,22885.0,0.0,0.0,0
22886.0,22886.0,22886.0,22886.0,22886.0,22886.0,22886.0,22886.0,0.0,0.0,0
22887.0,22887.0,22887.0,22887.0,22887.0,22887.0,22887.0,22887.0,0.0,0.0,0
22888.0,22888.0,22888.0,22888.0,22888.0,22888.0,22888.0,22888.0,0.0,0.0,0
22889.0,22889.0,22889.0,22889.0,22889.0,22889.0,22889.0,22889.0,0.0,0.0,0
22890.0,22890.0,22890.0,22890.0,22890.0,22890.0,22890.0,22890.0,0.0,0.0,0
22891.0,22891.0,22891.0,22891.0,22891.0,22891.0,22891.0,22891.0,0.0,0.0,0
22892.0,22892.0,22892.0,22892.0,22892.0,22892.0,22892.0,22892.0,0.0,0.0,0
22893.0,22893.0,22893.0,22893.0,22893.0,22893.0,22893.0,22893.0,0.0,0.0,0
22894.0,22894.0,22894.0,22894.0,22894.0,22894.0,22894.0,22894.0,0.0,0.0,0
22895.0,22895.0,22895.0,22895.0,22895.0,22895.0,22895.0,22895.0,0.0,0.0,0
22896.0,22896.0,22896.0,22896.0,22896.0,22896.0,22896.0,22896.0,0.0,0.0,0
22897.0,22897.0,22897.0,22897.0,22897.0,22897.0,22897.0,22897.0,0.0,0.0,0
22898.0,22898.0,22898.0,22898.0,22898.0,22898.0,22898.0,22898.0,0.0,0.0,0
22899.0,22899.0,22899.0,22899.0,22899.0,22899.0,22899.0,22899.0,0.0,0.0,0
22900.0,22900.0,22900.0,22900.0,22900.0,22900.0,22900.0,22900.0,0.0,0.0,0
22901.0,22901.0,22901.0,22901.0,22901.0,22901.0,22901.0,22901.0,0.0,0.0,0
22902.0,22902.0,22902.0,22902.0,22902.0,22902.0,22902.0,22902.0,0.0,0.0,0
22903.0,22903.0,22903.0,22903.0,22903.0,22903.0,22903.0,22903.0,0.0,0.0,0
22904.0,22904.0,22904.0,22904.0,22904.0,22904.0,22904.0,22904.0,0.0,0.0,0
22905.0,22905.0,22905.0,22905.0,22905.0,22905.0,22905.0,22905.0,0.0,0.0,0
22906.0,22906.0,22906.0,22906.0,22906.0,22906.0,22906.0,22906.0,0.0,0.0,0
22907.0,22907.0,22907.0,22907.0,22907.0,22907.0,22907.0,22907.0,0.0,0.0,0
22908.0,22908.0,22908.0,22908.0,22908.0,22908.0,22908.0,22908.0,0.0,0.0,0
22909.0,22909.0,22909.0,22909.0,22909.0,22909.0,22909.0,22909.0,0.0,0.0,0
22910.0,22910.0,22910.0,22910.0,22910.0,22910.0,22910.0,22910.0,0.0,0.0,0
22911.0,22911.0,22911.0,22911.0,22911.0,22911.0,22911.0,22911.0,0.0,0.0,0
22912.0,22912.0,22912.0,22912.0,22912.0,22912.0,22912.0,22912.0,0.0,0.0,0
22913.0,22913.0,22913.0,22913.0,22913.0,22913.0,22913.0,22913.0,0.0,0.0,0
22914.0,22914.0,22914.0,22914.0,22914.0,22914.0,22914.0,22914.0,0.0,0.0,0
22915.0,22915.0,22915.0,22915.0,22915.0,22915.0,22915.0,22915.0,0.0,0.0,0
22916.0,22916.0,22916.0,22916.0,22916.0,22916.0,22916.0,22916.0,0.0,0.0,0
22917.0,22917.0,22917.0,22917.0,22917.0,22917.0,22917.0,22917.0,0.0,0.0,0
22918.0,22918.0,22918.0,22918.0,22918.0,22918.0,22918.0,22918.0,0.0,0.0,0
22919.0,22919.0,22919.0,22919.0,22919.0,22919.0,22919.0,22919.0,0.0,0.0,0
22920.0,22920.0,22920.0,22920.0,22920.0,22920.0,22920.0,22920.0,0.0,0.0,0
22921.0,22921.0,22921.0,22921.0,22921.0,22921.0,22921.0,22921.0,0.0,0.0,0
22922.0,22922.0,22922.0,22922.0,22922.0,22922.0,22922.0,22922.0,0.0,0.0,0
22923.0,22923.0,22923.0,22923.0,22923.0,22923.0,22923.0,22923.0,0.0,0.0,0
22924.0,22924.0,22924.0,22924.0,22924.0,22924.0,22924.0,22924.0,0.0,0.0,0
22925.0,22925.0,22925.0,22925.0,22925.0,22925.0,22925.0,22925.0,0.0,0.0,0
22926.0,22926.0,22926.0,22926.0,22926.0,22926.0,22926.0,22926.0,0.0,0.0,0
22927.0,22927.0,22927.0,22927.0,22927.0,22927.0,22927.0,22927.0,0.0,0.0,0
22928.0,22928.0,22928.0,22928.0,22928.0,22928.0,22928.0,22928.0,0.0,0.0,0
22929.0,22929.0,22929.0,22929.0,22929.0,22929.0,22929.0,22929.0,0.0,0.0,0
22930.0,22930.0,22930.0,22930.0,22930.0,22930.0,22930.0,22930.0,0.0,0.0,0
22931.0,22931.0,22931.0,22931.0,22931.0,22931.0,22931.0,22931.0,0.0,0.0,0
22932.0,22932.0,22932.0,22932.0,22932.0,22932.0,22932.0,22932.0,0.0,0.0,0
22933.0,22933.0,22933.0,22933.0,22933.0,22933.0,22933.0,22933.0,0.0,0.0,0
22934.0,22934.0,22934.0,22934.0,22934.0,22934.0,22934.0,22934.0,0.0,0.0,0
22935.0,22935.0,22935.0,22935.0,22935.0,22935.0,22935.0,22935.0,0.0,0.0,0
22936.0,22936.0,22936.0,22936.0,22936.0,22936.0,22936.0,22936.0,0.0,0.0,0
22937.0,22937.0,22937.0,22937.0,22937.0,22937.0,22937.0,22937.0,0.0,0.0,0
22938.0,22938.0,22938.0,22938.0,22938.0,22938.0,22938.0,22938.0,0.0,0.0,0
22939.0,22939.0,22939.0,22939.0,22939.0,22939.0,22939.0,22939.0,0.0,0.0,0
22940.0,22940.0,22940.0,22940.0,22940.0,22940.0,22940.0,22940.0,0.0,0.0,0
22941.0,22941.0,22941.0,22941.0,22941.0,22941.0,22941.0,22941.0,0.0,0.0,0
22942.0,22942.0,22942.0,22942.0,22942.0,22942.0,22942.0,22942.0,0.0,0.0,0
22943.0,22943.0,22943.0,22943.0,22943.0,22943.0,22943.0,22943.0,0.0,0.0,0
22944.0,22944.0,22944.0,22944.0,22944.0,22944.0,22944.0,22944.0,0.0,0.0,0
22945.0,22945.0,22945.0,22945.0,22945.0,22945.0,22945.0,22945.0,0.0,0.0,0
22946.0,22946.0,22946.0,22946.0,22946.0,22946.0,22946.0,22946.0,0.0,0.0,0
22947.0,22947.0,22947.0,22947.0,22947.0,22947.0,22947.0,22947.0,0.0,0.0,0
22948.0,22948.0,22948.0,22948.0,22948.0,22948.0,22948.0,22948.0,0.0,0.0,0
22949.0,22949.0,22949.0,22949.0,22949.0,22949.0,22949.0,22949.0,0.0,0.0,0
22950.0,22950.0,22950.0,22950.0,22950.0,22950.0,22950.0,22950.0,0.0,0.0,0
22951.0,22951.0,22951.0,22951.0,22951.0,22951.0,22951.0,22951.0,0.0,0.0,0
22952.0,22952.0,22952.0,22952.0,22952.0,22952.0,22952.0,22952.0,0.0,0.0,0
22953.0,22953.0,22953.0,22953.0,22953.0,22953.0,22953.0,22953.0,0.0,0.0,0
22954.0,22954.0,22954.0,22954.0,22954.0,22954.0,22954.0,22954.0,0.0,0.0,0
22955.0,22955.0,22955.0,22955.0,22955.0,22955.0,22955.0,22955.0,0.0,0.0,0
22956.0,22956.0,22956.0,22956.0,22956.0,22956.0,22956.0,22956.0,0.0,0.0,0
22957.0,22957.0,22957.0,22957.0,22957.0,22957.0,22957.0,22957.0,0.0,0.0,0
22958.0,22958.0,22958.0,22958.0,22958.0,22958.0,22958.0,22958.0,0.0,0.0,0
22959.0,22959.0,22959.0,22959.0,22959.0,22959.0,22959.0,22959.0,0.0,0.0,0
22960.0,22960.0,22960.0,22960.0,22960.0,22960.0,22960.0,22960.0,0.0,0.0,0
22961.0,22961.0,22961.0,22961.0,22961.0,22961.0,22961.0,22961.0,0.0,0.0,0
22962.0,22962.0,22962.0,22962.0,22962.0,22962.0,22962.0,22962.0,0.0,0.0,0
22963.0,22963.0,22963.0,22963.0,22963.0,22963.0,22963.0,22963.0,0.0,0.0,0
22964.0,22964.0,22964.0,22964.0,22964.0,22964.0,22964.0,22964.0,0.0,0.0,0
22965.0,22965.0,22965.0,22965.0,22965.0,22965.0,22965.0,22965.0,0.0,0.0,0
22966.0,22966.0,22966.0,22966.0,22966.0,22966.0,22966.0,22966.0,0.0,0.0,0
22967.0,22967.0,22967.0,22967.0,22967.0,22967.0,22967.0,22967.0,0.0,0.0,0
22968.0,22968.0,22968.0,22968.0,22968.0,22968.0,22968.0,22968.0,0.0,0.0,0
22969.0,22969.0,22969.0,22969.0,22969.0,22969.0,22969.0,22969.0,0.0,0.0,0
22970.0,22970.0,22970.0,22970.0,22970.0,22970.0,22970.0,22970.0,0.0,0.0,0
22971.0,22971.0,22971.0,22971.0,22971.0,22971.0,22971.0,22971.0,0.0,0.0,0
22972.0,22972.0,22972.0,22972.0,22972.0,22972.0,22972.0,22972.0,0.0,0.0,0
22973.0,22973.0,22973.0,22973.0,22973.0,22973.0,22973.0,22973.0,0.0,0.0,0
22974.0,22974.0,22974.0,22974.0,22974.0,22974.0,22974.0,22974.0,0.0,0.0,0
22975.0,22975.0,22975.0,22975.0,22975.0,22975.0,22975.0,22975.0,0.0,0.0,0
22976.0,22976.0,22976.0,22976.0,22976.0,22976.0,22976.0,22976.0,0.0,0.0,0
22977.0,22977.0,22977.0,22977.0,22977.0,22977.0,22977.0,22977.0,0.0,0.0,0
22978.0,22978.0,22978.0,22978.0,22978.0,22978.0,22978.0,22978.0,0.0,0.0,0
22979.0,22979.0,22979.0,22979.0,22979.0,22979.0,22979.0,22979.0,0.0,0.0,0
22980.0,22980.0,22980.0,22980.0,22980.0,22980.0,22980.0,22980.0,0.0,0.0,0
22981.0,22981.0,22981.0,22981.0,22981.0,22981.0,22981.0,22981.0,0.0,0.0,0
22982.0,22982.0,22982.0,22982.0,22982.0,22982.0,22982.0,22982.0,0.0,0.0,0
22983.0,22983.0,22983.0,22983.0,22983.0,22983.0,22983.0,22983.0,0.0,0.0,0
22984.0,22984.0,22984.0,22984.0,22984.0,22984.0,22984.0,22984.0,0.0,0.0,0
22985.0,22985.0,22985.0,22985.0,22985.0,22985.0,22985.0,22985.0,0.0,0.0,0
22986.0,22986.0,22986.0,22986.0,22986.0,22986.0,22986.0,22986.0,0.0,0.0,0
22987.0,22987.0,22987.0,22987.0,22987.0,22987.0,22987.0,22987.0,0.0,0.0,0
22988.0,22988.0,22988.0,22988.0,22988.0,22988.0,22988.0,22988.0,0.0,0.0,0
22989.0,22989.0,22989.0,22989.0,22989.0,22989.0,22989.0,22989.0,0.0,0.0,0
22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,22990.0,0.0,0.0,0
22991.0,22991.0,22991.0,22991.0,22991.0,22991.0,22991.0,22991.0,0.0,0.0,0
22992.0,22992.0,22992.0,22992.0,22992.0,22992.0,22992.0,22992.0,0.0,0.0,0
22993.0,22993.0,22993.0,22993.0,22993.0,22993.0,22993.0,22993.0,0.0,0.0,0
22994.0,22994.0,22994.0,22994.0,22994.0,22994.0,22994.0,22994.0,0.0,0.0,0
22995.0,22995.0,22995.0,22995.0,22995.0,22995.0,22995.0,22995.0,0.0,0.0,0
22996.0,22996.0,22996.0,22996.0,22996.0,22996.0,22996.0,22996.0,0.0,0.0,0
22997.0,22997.0,22997.0,22997.0,22997.0,22997.0,22997.0,22997.0,0.0,0.0,0
22998.0,22998.0,22998.0,22998.0,22998.0,22998.0,22998.0,22998.0,0.0,0.0,0
22999.0,22999.0,22999.0,22999.0,22999.0,22999.0,22999.0,22999.0,0.0,0.0,0
23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,0.0,0.0,0
23001.0,23001.0,23001.0,23001.0,23001.0,23001.0,23001.0,23001.0,0.0,0.0,0
23002.0,23002.0,23002.0,23002.0,23002.0,23002.0,23002.0,23002.0,0.0,0.0,0
23003.0,23003.0,23003.0,23003.0,23003.0,23003.0,23003.0,23003.0,0.0,0.0,0
23004.0,23004.0,23004.0,23004.0,23004.0,23004.0,23004.0,23004.0,0.0,0.0,0
23005.0,23005.0,23005.0,23005.0,23005.0,23005.0,23005.0,23005.0,0.0,0.0,0
23006.0,23006.0,23006.0,23006.0,23006.0,23006.0,23006.0,23006.0,0.0,0.0,0
23007.0,23007.0,23007.0,23007.0,23007.0,23007.0,23007.0,23007.0,0.0,0.0,0
23008.0,23008.0,23008.0,23008.0,23008.0,23008.0,23008.0,23008.0,0.0,0.0,0
23009.0,23009.0,23009.0,23009.0,23009.0,23009.0,23009.0,23009.0,0.0,0.0,0
23010.0,23010.0,23010.0,23010.0,23010.0,23010.0,23010.0,23010.0,0.0,0.0,0
23011.0,23011.0,23011.0,23011.0,23011.0,23011.0,23011.0,23011.0,0.0,0.0,0
23012.0,23012.0,23012.0,23012.0,23012.0,23012.0,23012.0,23012.0,0.0,0.0,0
23013.0,23013.0,23013.0,23013.0,23013.0,23013.0,23013.0,23013.0,0.0,0.0,0
23014.0,23014.0,23014.0,23014.0,23014.0,23014.0,23014.0,23014.0,0.0,0.0,0
23015.0,23015.0,23015.0,23015.0,23015.0,23015.0,23015.0,23015.0,0.0,0.0,0
23016.0,23016.0,23016.0,23016.0,23016.0,23016.0,23016.0,23016.0,0.0,0.0,0
23017.0,23017.0,23017.0,23017.0,23017.0,23017.0,23017.0,23017.0,0.0,0.0,0
23018.0,23018.0,23018.0,23018.0,23018.0,23018.0,23018.0,23018.0,0.0,0.0,0
23019.0,23019.0,23019.0,23019.0,23019.0,23019.0,23019.0,23019.0,0.0,0.0,0
23020.0,23020.0,23020.0,23020.0,23020.0,23020.0,23020.0,23020.0,0.0,0.0,0
23021.0,23021.0,23021.0,23021.0,23021.0,23021.0,23021.0,23021.0,0.0,0.0,0
23022.0,23022.0,23022.0,23022.0,23022.0,23022.0,23022.0,23022.0,0.0,0.0,0
23023.0,23023.0,23023.0,23023.0,23023.0,23023.0,23023.0,23023.0,0.0,0.0,0
23024.0,23024.0,23024.0,23024.0,23024.0,23024.0,23024.0,23024.0,0.0,0.0,0
23025.0,23025.0,23025.0,23025.0,23025.0,23025.0,23025.0,23025.0,0.0,0.0,0
23026.0,23026.0,23026.0,23026.0,23026.0,23026.0,23026.0,23026.0,0.0,0.0,0
23027.0,23027.0,23027.0,23027.0,23027.0,23027.0,23027.0,23027.0,0.0,0.0,0
23028.0,23028.0,23028.0,23028.0,23028.0,23028.0,23028.0,23028.0,0.0,0.0,0
23029.0,23029.0,23029.0,23029.0,23029.0,23029.0,23029.0,23029.0,0.0,0.0,0
23030.0,23030.0,23030.0,23030.0,23030.0,23030.0,23030.0,23030.0,0.0,0.0,0
23031.0,23031.0,23031.0,23031.0,23031.0,23031.0,23031.0,23031.0,0.0,0.0,0
23032.0,23032.0,23032.0,23032.0,23032.0,23032.0,23032.0,23032.0,0.0,0.0,0
23033.0,23033.0,23033.0,23033.0,23033.0,23033.0,23033.0,23033.0,0.0,0.0,0
23034.0,23034.0,23034.0,23034.0,23034.0,23034.0,23034.0,23034.0,0.0,0.0,0
23035.0,23035.0,23035.0,23035.0,23035.0,23035.0,23035.0,23035.0,0.0,0.0,0
23036.0,23036.0,23036.0,23036.0,23036.0,23036.0,23036.0,23036.0,0.0,0.0,0
23037.0,23037.0,23037.0,23037.0,23037.0,23037.0,23037.0,23037.0,0.0,0.0,0
23038.0,23038.0,23038.0,23038.0,23038.0,23038.0,23038.0,23038.0,0.0,0.0,0
23039.0,23039.0,23039.0,23039.0,23039.0,23039.0,23039.0,23039.0,0.0,0.0,0
23040.0,23040.0,23040.0,23040.0,23040.0,23040.0,23040.0,23040.0,0.0,0.0,0
23041.0,23041.0,23041.0,23041.0,23041.0,23041.0,23041.0,23041.0,0.0,0.0,0
23042.0,23042.0,23042.0,23042.0,23042.0,23042.0,23042.0,23042.0,0.0,0.0,0
23043.0,23043.0,23043.0,23043.0,23043.0,23043.0,23043.0,23043.0,0.0,0.0,0
23044.0,23044.0,23044.0,23044.0,23044.0,23044.0,23044.0,23044.0,0.0,0.0,0
23045.0,23045.0,23045.0,23045.0,23045.0,23045.0,23045.0,23045.0,0.0,0.0,0
23046.0,23046.0,23046.0,23046.0,23046.0,23046.0,23046.0,23046.0,0.0,0.0,0
23047.0,23047.0,23047.0,23047.0,23047.0,23047.0,23047.0,23047.0,0.0,0.0,0
23048.0,23048.0,23048.0,23048.0,23048.0,23048.0,23048.0,23048.0,0.0,0.0,0
23049.0,23049.0,23049.0,23049.0,23049.0,23049.0,23049.0,23049.0,0.0,0.0,0
23050.0,23050.0,23050.0,23050.0,23050.0,23050.0,23050.0,23050.0,0.0,0.0,0
23051.0,23051.0,23051.0,23051.0,23051.0,23051.0,23051.0,23051.0,0.0,0.0,0
23052.0,23052.0,23052.0,23052.0,23052.0,23052.0,23052.0,23052.0,0.0,0.0,0
23053.0,23053.0,23053.0,23053.0,23053.0,23053.0,23053.0,23053.0,0.0,0.0,0
23054.0,23054.0,23054.0,23054.0,23054.0,23054.0,23054.0,23054.0,0.0,0.0,0
23055.0,23055.0,23055.0,23055.0,23055.0,23055.0,23055.0,23055.0,0.0,0.0,0
23056.0,23056.0,23056.0,23056.0,23056.0,23056.0,23056.0,23056.0,0.0,0.0,0
23057.0,23057.0,23057.0,23057.0,23057.0,23057.0,23057.0,23057.0,0.0,0.0,0
23058.0,23058.0,23058.0,23058.0,23058.0,23058.0,23058.0,23058.0,0.0,0.0,0
23059.0,23059.0,23059.0,23059.0,23059.0,23059.0,23059.0,23059.0,0.0,0.0,0
23060.0,23060.0,23060.0,23060.0,23060.0,23060.0,23060.0,23060.0,0.0,0.0,0
23061.0,23061.0,23061.0,23061.0,23061.0,23061.0,23061.0,23061.0,0.0,0.0,0
23062.0,23062.0,23062.0,23062.0,23062.0,23062.0,23062.0,23062.0,0.0,0.0,0
23063.0,23063.0,23063.0,23063.0,23063.0,23063.0,23063.0,23063.0,0.0,0.0,0
23064.0,23064.0,23064.0,23064.0,23064.0,23064.0,23064.0,23064.0,0.0,0.0,0
23065.0,23065.0,23065.0,23065.0,23065.0,23065.0,23065.0,23065.0,0.0,0.0,0
23066.0,23066.0,23066.0,23066.0,23066.0,23066.0,23066.0,23066.0,0.0,0.0,0
23067.0,23067.0,23067.0,23067.0,23067.0,23067.0,23067.0,23067.0,0.0,0.0,0
23068.0,23068.0,23068.0,23068.0,23068.0,23068.0,23068.0,23068.0,0.0,0.0,0
23069.0,23069.0,23069.0,23069.0,23069.0,23069.0,23069.0,23069.0,0.0,0.0,0
23070.0,23070.0,23070.0,23070.0,23070.0,23070.0,23070.0,23070.0,0.0,0.0,0
23071.0,23071.0,23071.0,23071.0,23071.0,23071.0,23071.0,23071.0,0.0,0.0,0
23072.0,23072.0,23072.0,23072.0,23072.0,23072.0,23072.0,23072.0,0.0,0.0,0
23073.0,23073.0,23073.0,23073.0,23073.0,23073.0,23073.0,23073.0,0.0,0.0,0
23074.0,23074.0,23074.0,23074.0,23074.0,23074.0,23074.0,23074.0,0.0,0.0,0
23075.0,23075.0,23075.0,23075.0,23075.0,23075.0,23075.0,23075.0,0.0,0.0,0
23076.0,23076.0,23076.0,23076.0,23076.0,23076.0,23076.0,23076.0,0.0,0.0,0
23077.0,23077.0,23077.0,23077.0,23077.0,23077.0,23077.0,23077.0,0.0,0.0,0
23078.0,23078.0,23078.0,23078.0,23078.0,23078.0,23078.0,23078.0,0.0,0.0,0
23079.0,23079.0,23079.0,23079.0,23079.0,23079.0,23079.0,23079.0,0.0,0.0,0
23080.0,23080.0,23080.0,23080.0,23080.0,23080.0,23080.0,23080.0,0.0,0.0,0
23081.0,23081.0,23081.0,23081.0,23081.0,23081.0,23081.0,23081.0,0.0,0.0,0
23082.0,23082.0,23082.0,23082.0,23082.0,23082.0,23082.0,23082.0,0.0,0.0,0
23083.0,23083.0,23083.0,23083.0,23083.0,23083.0,23083.0,23083.0,0.0,0.0,0
23084.0,23084.0,23084.0,23084.0,23084.0,23084.0,23084.0,23084.0,0.0,0.0,0
23085.0,23085.0,23085.0,23085.0,23085.0,23085.0,23085.0,23085.0,0.0,0.0,0
23086.0,23086.0,23086.0,23086.0,23086.0,23086.0,23086.0,23086.0,0.0,0.0,0
23087.0,23087.0,23087.0,23087.0,23087.0,23087.0,23087.0,23087.0,0.0,0.0,0
23088.0,23088.0,23088.0,23088.0,23088.0,23088.0,23088.0,23088.0,0.0,0.0,0
23089.0,23089.0,23089.0,23089.0,23089.0,23089.0,23089.0,23089.0,0.0,0.0,0
23090.0,23090.0,23090.0,23090.0,23090.0,23090.0,23090.0,23090.0,0.0,0.0,0
23091.0,23091.0,23091.0,23091.0,23091.0,23091.0,23091.0,23091.0,0.0,0.0,0
23092.0,23092.0,23092.0,23092.0,23092.0,23092.0,23092.0,23092.0,0.0,0.0,0
23093.0,23093.0,23093.0,23093.0,23093.0,23093.0,23093.0,23093.0,0.0,0.0,0
23094.0,23094.0,23094.0,23094.0,23094.0,23094.0,23094.0,23094.0,0.0,0.0,0
23095.0,23095.0,23095.0,23095.0,23095.0,23095.0,23095.0,23095.0,0.0,0.0,0
23096.0,23096.0,23096.0,23096.0,23096.0,23096.0,23096.0,23096.0,0.0,0.0,0
23097.0,23097.0,23097.0,23097.0,23097.0,23097.0,23097.0,23097.0,0.0,0.0,0
23098.0,23098.0,23098.0,23098.0,23098.0,23098.0,23098.0,23098.0,0.0,0.0,0
23099.0,23099.0,23099.0,23099.0,23099.0,23099.0,23099.0,23099.0,0.0,0.0,0
23100.0,23100.0,23100.0,23100.0,23100.0,23100.0,23100.0,23100.0,0.0,0.0,0
23101.0,23101.0,23101.0,23101.0,23101.0,23101.0,23101.0,23101.0,0.0,0.0,0
23102.0,23102.0,23102.0,23102.0,23102.0,23102.0,23102.0,23102.0,0.0,0.0,0
23103.0,23103.0,23103.0,23103.0,23103.0,23103.0,23103.0,23103.0,0.0,0.0,0
23104.0,23104.0,23104.0,23104.0,23104.0,23104.0,23104.0,23104.0,0.0,0.0,0
23105.0,23105.0,23105.0,23105.0,23105.0,23105.0,23105.0,23105.0,0.0,0.0,0
23106.0,23106.0,23106.0,23106.0,23106.0,23106.0,23106.0,23106.0,0.0,0.0,0
23107.0,23107.0,23107.0,23107.0,23107.0,23107.0,23107.0,23107.0,0.0,0.0,0
23108.0,23108.0,23108.0,23108.0,23108.0,23108.0,23108.0,23108.0,0.0,0.0,0
23109.0,23109.0,23109.0,23109.0,23109.0,23109.0,23109.0,23109.0,0.0,0.0,0
23110.0,23110.0,23110.0,23110.0,23110.0,23110.0,23110.0,23110.0,0.0,0.0,0
23111.0,23111.0,23111.0,23111.0,23111.0,23111.0,23111.0,23111.0,0.0,0.0,0
23112.0,23112.0,23112.0,23112.0,23112.0,23112.0,23112.0,23112.0,0.0,0.0,0
23113.0,23113.0,23113.0,23113.0,23113.0,23113.0,23113.0,23113.0,0.0,0.0,0
23114.0,23114.0,23114.0,23114.0,23114.0,23114.0,23114.0,23114.0,0.0,0.0,0
23115.0,23115.0,23115.0,23115.0,23115.0,23115.0,23115.0,23115.0,0.0,0.0,0
23116.0,23116.0,23116.0,23116.0,23116.0,23116.0,23116.0,23116.0,0.0,0.0,0
23117.0,23117.0,23117.0,23117.0,23117.0,23117.0,23117.0,23117.0,0.0,0.0,0
23118.0,23118.0,23118.0,23118.0,23118.0,23118.0,23118.0,23118.0,0.0,0.0,0
23119.0,23119.0,23119.0,23119.0,23119.0,23119.0,23119.0,23119.0,0.0,0.0,0
23120.0,23120.0,23120.0,23120.0,23120.0,23120.0,23120.0,23120.0,0.0,0.0,0
23121.0,23121.0,23121.0,23121.0,23121.0,23121.0,23121.0,23121.0,0.0,0.0,0
23122.0,23122.0,23122.0,23122.0,23122.0,23122.0,23122.0,23122.0,0.0,0.0,0
23123.0,23123.0,23123.0,23123.0,23123.0,23123.0,23123.0,23123.0,0.0,0.0,0
23124.0,23124.0,23124.0,23124.0,23124.0,23124.0,23124.0,23124.0,0.0,0.0,0
23125.0,23125.0,23125.0,23125.0,23125.0,23125.0,23125.0,23125.0,0.0,0.0,0
23126.0,23126.0,23126.0,23126.0,23126.0,23126.0,23126.0,23126.0,0.0,0.0,0
23127.0,23127.0,23127.0,23127.0,23127.0,23127.0,23127.0,23127.0,0.0,0.0,0
23128.0,23128.0,23128.0,23128.0,23128.0,23128.0,23128.0,23128.0,0.0,0.0,0
23129.0,23129.0,23129.0,23129.0,23129.0,23129.0,23129.0,23129.0,0.0,0.0,0
23130.0,23130.0,23130.0,23130.0,23130.0,23130.0,23130.0,23130.0,0.0,0.0,0
23131.0,23131.0,23131.0,23131.0,23131.0,23131.0,23131.0,23131.0,0.0,0.0,0
23132.0,23132.0,23132.0,23132.0,23132.0,23132.0,23132.0,23132.0,0.0,0.0,0
23133.0,23133.0,23133.0,23133.0,23133.0,23133.0,23133.0,23133.0,0.0,0.0,0
23134.0,23134.0,23134.0,23134.0,23134.0,23134.0,23134.0,23134.0,0.0,0.0,0
23135.0,23135.0,23135.0,23135.0,23135.0,23135.0,23135.0,23135.0,0.0,0.0,0
23136.0,23136.0,23136.0,23136.0,23136.0,23136.0,23136.0,23136.0,0.0,0.0,0
23137.0,23137.0,23137.0,23137.0,23137.0,23137.0,23137.0,23137.0,0.0,0.0,0
23138.0,23138.0,23138.0,23138.0,23138.0,23138.0,23138.0,23138.0,0.0,0.0,0
23139.0,23139.0,23139.0,23139.0,23139.0,23139.0,23139.0,23139.0,0.0,0.0,0
23140.0,23140.0,23140.0,23140.0,23140.0,23140.0,23140.0,23140.0,0.0,0.0,0
23141.0,23141.0,23141.0,23141.0,23141.0,23141.0,23141.0,23141.0,0.0,0.0,0
23142.0,23142.0,23142.0,23142.0,23142.0,23142.0,23142.0,23142.0,0.0,0.0,0
23143.0,23143.0,23143.0,23143.0,23143.0,23143.0,23143.0,23143.0,0.0,0.0,0
23144.0,23144.0,23144.0,23144.0,23144.0,23144.0,23144.0,23144.0,0.0,0.0,0
23145.0,23145.0,23145.0,23145.0,23145.0,23145.0,23145.0,23145.0,0.0,0.0,0
23146.0,23146.0,23146.0,23146.0,23146.0,23146.0,23146.0,23146.0,0.0,0.0,0
23147.0,23147.0,23147.0,23147.0,23147.0,23147.0,23147.0,23147.0,0.0,0.0,0
23148.0,23148.0,23148.0,23148.0,23148.0,23148.0,23148.0,23148.0,0.0,0.0,0
23149.0,23149.0,23149.0,23149.0,23149.0,23149.0,23149.0,23149.0,0.0,0.0,0
23150.0,23150.0,23150.0,23150.0,23150.0,23150.0,23150.0,23150.0,0.0,0.0,0
23151.0,23151.0,23151.0,23151.0,23151.0,23151.0,23151.0,23151.0,0.0,0.0,0
23152.0,23152.0,23152.0,23152.0,23152.0,23152.0,23152.0,23152.0,0.0,0.0,0
23153.0,23153.0,23153.0,23153.0,23153.0,23153.0,23153.0,23153.0,0.0,0.0,0
23154.0,23154.0,23154.0,23154.0,23154.0,23154.0,23154.0,23154.0,0.0,0.0,0
23155.0,23155.0,23155.0,23155.0,23155.0,23155.0,23155.0,23155.0,0.0,0.0,0
23156.0,23156.0,23156.0,23156.0,23156.0,23156.0,23156.0,23156.0,0.0,0.0,0
23157.0,23157.0,23157.0,23157.0,23157.0,23157.0,23157.0,23157.0,0.0,0.0,0
23158.0,23158.0,23158.0,23158.0,23158.0,23158.0,23158.0,23158.0,0.0,0.0,0
